,ID,description,title
208,60820176-49e1-4900-a766-7a55785bfb27,"Job Description   Send me Jobs like this Duties and Responsibilities Marketing and sales of Bench consultants with Tier one vendors, Implementation partners. Searching the requirements in Job boards like Dice, Monster, Career builder etc. according to skills of Bench candidates Work with Preferred Vendors, Tier 1 and Implementing Partners. Sending Hot-list to vendors daily Posting Hot-list to Google Groups daily Updating resumes in job boards. Exposure to different Visas like H1B, OPT, OPT EAD, GREEN CARD, L1, and L2. Work on recruiting OPT Consultants, H1B consultants, Green Card Holders & US Citizens for direct Client requirements & Vendor Requirements. Following up with vendors after submissions & getting work order and contracts. Keeping an eye of covering all requirements received & scheduling interviews. Booking Itinerary-sending consultants for F2F. Worked directly with hiring managers to cultivate requirements / consultants and new strategies. Responsible for getting PO (Purchase Orders) and Master Agreements signed by vendors, and employers. Reach out for the maximum number of requirements which are open in the market. Establish and manage relationships with Employers and third party agencies. Speaking with Vendor/Hiring Managers on regular basis to get the open positions which match bench consultants and also asking for feedback for previous submissions. Follow-up with Vendor to confirm their Date of Joining and keep the respective departments informed of the same. Maintaining Database of all Consultants/vendors which ever submitted and Rejected by clients. Work location: Bangalore Exp 2 years 4 years CTC 2.5 LPA 4.5 LPA Only Male Resource. ***************Preferable immediate joiners************* Salary: Not Disclosed by Recruiter Industry: Recruitment / Staffing Functional Area: HR , Recruitment , Administration , IR Role Category:HR/ Recruitment / IR Role:Recruitment Executive Keyskills Bench Sales US Bench sales Bench marketing Contractual Bench sales contract Bench sales Bench sales Recruitment Benching sales resourcing Bench sales staffing Desired Candidate Profile   Company Profile: Confidential Confidential Download PPT Photo 1   View Contact Details",Immediate Openings for Bench Sales Recruiter for Bangalor
209,614c72e4-c517-46db-9e83-09de97551857,"Job Description   Send me Jobs like this We have an urgent requirement for Sr FPGA Engineer for reputed Semiconductor Company in Bangalore. Designation: Sr FPGA Engineer Experience: 6+ Yrs Location: Bangalore Company Name: Our client is a reputed Semiconductor company (800+ Employees) Job Description: - A self-motivated BE / B Tech candidate with 6 to 8 Years of Experience in FPGA FW implementation using industry popular tools such as Altera / Xilinx. - Strong Electrical engineering fundamentals and exposure on complete FPGA Code Development cycle from conceptualization to realization - Proven experience in designing VHDL for highly complex systems with FPGA implementation - Good experience in (MIPS / ARM / Power PC) Processor based systems & good Debugging skill - Hands-on experience in one or more of the industry standard Hi-Speed interfaces such as DDR-2, DDR-3, SATA, USB 2.0, USB 3.0, Display Port, PCI-e, GB-Ethernet (10BASE-T / 100BASE-TX/1000BASE-T) etc., - Proficiency with selecting right target device for the given application. - Good mentoring, Communication Skill and Team work Knowledge on Programming concepts and C language a plus (not desired) Responsibilities: - Responsible for designing, developing, and implementing cost-effective complex systems using FPGAs with hi-speed interface standards. - Should be able to visualize top level requirements in detail and guide the team towards achieving the goal of implementing the architecture successfully. - Identifies test and diagnostic programs required at various stages of the module integration in targeted FPGA. - The job involves debug at VHDL / Gate level and bring up, co-ordination with Device vendors, Device programming /targeting new device samples for new designs etc. - Candidate should be able to come up with effort estimate on complex system design projects and identify right resources in-house for the activities involved & guide the team to achieve the goal resulting in success of the organization. Note: *** Candidates who can join in 30 -45 Days preferable. ** Please refer your friends also. If anyone is interested, please share profile to gobrahhrd@gmail.com. Regards, sujana HR 040- 64647088 Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Embedded , EDA , VLSI , ASIC , Chip Design Role Category:Programming & Design Role:Team Lead/Technical Lead Keyskills C Altera VHDL Xilinx FPGA ARM Selection USB Electrical Engineering System Design DDR SATA GB - Ethernet PCI e Desired Candidate Profile Please refer to the Job description above Education- UG: Any Graduate - Any Specialization PG:Any Postgraduate Doctorate:Doctorate Not Required Company Profile: Gobrah Management Consulting Services Pvt Ltd a reputed Semiconductor company (800+ Employees) Our client is a reputed Semiconductor company (800+ Employees) Download PPT Photo 1   View Contact Details",Sr FPGA Engineer - Bangalore
210,61e4014f-988c-4683-8b39-9d47df978557,"Job Description   Send me Jobs like this - Defining major technical projects for customers, influencing their view of acceptable investment level. - Determining strategies, architectures and proposals. Champion GTM for identified solutions with global sales and delivery teams. - Championing a potential Retail CPG and Manufacturing solutions demo lab - showcase for our customers and prospects. - Shaping technical proposals to be commercially acceptable to the customer and may make solution/service trade-offs. Build strong value propositions around the solutions. - Ability to run specialist functional and technical teams for domain centric Retail CPG and Manufacturing solutions such as TPM, Digital Store of the future, DMS etc. - Defining the approach to larger/more complex solution development and acceptance testing, and identifying strategic level risks and remedies. - Determining the approach to whole classes of business, leading and influencing others in the development of new offerings. - Working with customers to understand their business strategy and develop IT strategies and architecture for significant areas of their business. Salary:INR 20,00,000 - 25,00,000 P.A Industry: IT-Software / Software Services Functional Area: Sales , Retail , Business Development Role Category:Senior Management Role:Head/VP/GM/National Manager -Sales Keyskills Sales Retail Business Strategy Solution Development Acceptance Testing Desired Candidate Profile Please refer to the Job description above Company Profile: ABC Consultants Pvt Ltd ABC Consultants Pvt Ltd Download PPT Photo 1   View Contact Details",Solutions Head - Retail
211,6219b367-0716-4b53-95ed-e88d8f80803f,"Job Description   Send me Jobs like this ETL Testing Reporting-Test case design, Different layers/types of testing Advanced SQL Big data- Hadoop, Hive, Spark Automation of ETL/Big data testing Automation of Reports Validation Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - QA & Testing Role Category:Programming & Design Role:Testing Engineer Keyskills ETL Testing Hadoop BIG Data Desired Candidate Profile Please refer to the Job description above Education- UG: B.Tech/B.E. - Any Specialization PG:MCA - Computers Doctorate:Doctorate Not Required Company Profile: Bloom Consulting Services Hiring for Big Data testing BLOOM is a creative agency and staffing firm based in San Ramon, California and main operations from Bangalore office in INDIA. Our state-of-the-art technology backed by proven processes along with certain sensitivity when it comes to managing talent Download PPT Photo 1   View Contact Details",Looking for Big Data Testing
212,627df023-c64d-48ed-ab84-32bbe052a56f,"Job Description   Send me Jobs like this Salesforce Developer will be responsible for development of Salesforce projects like designing, coding and testing, using Apex and Visualforce. The Developer must be able to communicate with clients who have varying technical abilities. Salary:INR 2,00,000 - 7,00,000 P.A Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills Visualforce Apex Salesforce Design Desired Candidate Profile Please refer to the Job description above Company Profile: Faxhion Technologies Private Limited Development and Outsourcing Download PPT Photo 1   View Contact Details",Urgent Openings for Salesforce Developer
213,62922bb7-8255-4329-9f29-9cedc147fad3,"Job Description   Send me Jobs like this We have an immediate opening for Tivoli Monitoring - ITM/ITNM Kindly find the Job Description below for reference: Experience 3-6years Location: Bangalore,Chennai Job Description: Develop and document processes, detailing many functions and accountability Experience in IBM Tivoli Monitoring products, ITM5, ITM6 framework, Tivoli Data Warehouse & Netcool Experience in developing detailed process workflow with automation orientation. Experience using UNIX scripting commands such as ksh and perl Hands on Experience handling a team Develop custom monitoring scripts (perl/shell) Install new agents Perform troubleshooting and RCA Maintain/update custom scripts for environment health and maintenance Troubleshoot configuration and connectivity issues Kindly go through our company profile, If Interested share me your updated profile and please feel free to discuss more regarding this opportunity. If you are not looking for a change at this point of time it would be really great if you could refer anyone whom you know may be interested for an opportunity like this. Thank You, Ashwini Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Client/Server Programming Role Category:Programming & Design Role:Team Lead/Technical Lead Keyskills Shell Scripting Perl ITM Tivoli Monitoring TNM ITNM ITCAM Tivoli Monitoring Deployment Specialist TIP ISM TEC TMF TCM TCR TDW Netcool Desired Candidate Profile Please refer to the Job description above Education- UG: Any Graduate - Any Specialization Company Profile: Trianz ""Trianz is a dynamic growth oriented firm that focuses on turnkey execution of strategic initiatives, combining a unique execution philosophy with business model, process transformation and technology implementation capabilities. Our practices are centered on industry process and technology led areas across Insurance, Retail, Banking, High-Tech, Manufacturing and Life Sciences industries. At Trianz we strongly believe in ""excellence in execution"" and the achievement of targeted results as consequential to Trianz success. Our teams of highly competent professionals relentlessly strive to deliver accelerated business value to our clients."" Download PPT Photo 1   View Contact Details",Tivoli Monitoring -ITM
214,62fe1eb5-eef7-4f77-a8d8-e0b67418532e,"Job Description   Send me Jobs like this Job purpose: SharePoint Technical Lead / Architect in the IT Advisory Services team to work on Sharepoint 2007/ 2010/2013 and Office 365 Technology based projects for our customers across the globe. Mandatory skills: - Experience programming in .NET 4, C#, ASP.NET, T-SQL. - Experience with SharePoint Designer, InfoPath, Web Parts, and workflow creation. - Experience as a SharePoint Developer in the analysis, design, hands-on development and delivery of web-based applications. - Experience using jQuery, Client Object Model, and Service Oriented Architecture. - Experience with SharePoint's application services framework including implementation, configuration. - Knowledge on different Sharepoint services like Search, Managed Metadata, and User Profile etc. - Attention to detail and commitment to high quality/error free deliverables. - Must be motivated, independent and self-sufficient. Able to receive an assigned task and see it through to completion with minimal supervision. - Real time knowledge and experience on enterprise systems application development, Preferably from Banking or Finance domain background - Should have understanding and experience of software development best practices - Excellent business communication skills Preferred skills: - Ability to write Stored Procedures, write complex SQL queries, and ability to analyze the SQL data - Microsoft MCPD 70-576, SharePoint 2010/2013 Designing and Developing Applications certification - Experience with SQL Server Reporting Services, SQL Server Analysis Services, and/or SQL Server Integration Services - Experience in Insurance or Finance or banking domain. - Prior Client facing experience Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Team Lead/Technical Lead Keyskills ASP.Net C# Sharepoint Development SQL Server Sharepoint Designer .Net Desired Candidate Profile Please refer to the Job description above Education- UG: B.Tech/B.E. - Any Specialization PG:MBA/PGDM - Any Specialization, M.Tech - Any Specialization, MCA - Computers, MS/M.Sc(Science) - Any Specialization Company Profile: EY EY (formerly known as Ernst & Young) is a multinational professional services firm headquartered in London, UK. It is a global leader in Advisory, Assurance, Tax, Transaction and Knowledge Services. It has 231,000 employees and more than 728 offices in over 150 countries, with an array of talents, who deliver these services daily. Download PPT Photo 1   View Contact Details",Sharepoint Technical Lead / Architect
215,654f0644-0b29-4826-b911-fcd2e5e5c26c,"Job Description   Send me Jobs like this This position would be accountable for Classroom training, OJT management, Coaching & Feedback and Monitoring requirements of a new hire batch, ensuring that learners meet acceptable standards of performance within established time frames. Facilitate Classroom sessions & manage OJT Provide Coaching and Feedback Prepare performance improvement plans as needed Monitor and analyze ovearll performance Preparation of study material/ training presentations as needed Deliver floor support training's as required Prepare TNA and prepare action plans as per the analysis Prepare and send requests / reports to the departments as per SLA Salary: Not Disclosed by Recruiter Industry: Internet / Ecommerce Functional Area: Teaching , Education , Training , Counselling Role Category:Teachers Role:Trainer Keyskills Training TNA OJT Coaching Hiring Feedback Performance Improvement Desired Candidate Profile Atleast 1 year of relevant experience Excellent Written and Oral communication Skills Basic PC knowledge preferred - MS Office Excellent Time Management, Planning and Organizational Skills Required - Ability to work flexible schedules to accommodate - day time/ evening/ weekend training sessionsThere would be a facilitation round followed by the interview. Education- UG: Any Graduate - Any Specialization PG:Any Postgraduate Doctorate:Doctorate Not Required Company Profile: NOBROKER TECHNOLOGIES SOLUTIONS PRIVATE LIMITED (NoBroker.in ) Nobroker is a disruptive real-estate platform that makes it possible to buy/sell/rent a house without paying any brokerage Nobroker was started because all of us believed that paying hefty brokerage can not be the only option to find a new home. As tenants, we have been paying these brokerages year on year without seeing any advantage of the broker. The only reason he existed was that there was a huge information asymmetry in the market. Nobroker is a platform that removes this information asymmetry and provides a marketplace for free exchange of this information that used to cost 1-2 months of rent as brokerage. Download PPT Photo 1   View Contact Details",Soft Skill Trainer- Bangalore
216,65a63ce6-98ec-46c1-b253-af117bbc41c7,"Job Description   Send me Jobs like this * Write & Edit Content for Website Independently including Page Titles, * Product Descriptions, Meta Descriptions as per SEO Standards. * Good Command Over English. * Write & Edit Content for Blogs, Articles, Press Releases, Social. Salary: Not Disclosed by Recruiter Industry: Industrial Products / Heavy Machinery Functional Area: IT Software - System Programming Role Category:QA/Testing/Documentation Role:Technical Writer Keyskills Content Writer - Jobs Bangalore Bengaluru Write Edit Content Website Product Descriptions Meta Descriptions SEO Standards Blogs Articles Press Releases Social Proofreading & Paraphrasing Online Media Handloom Handicraft Sector Desired Candidate Profile * Efficient Proofreading & Paraphrasing Skills. * Creative Writing Skills. * Basic Understanding about Content Writing for Online Media. * Basic Computer Skills. * Understanding & Interest in Handloom & Handicraft Sector. Company Profile: HITECH PLACEMENTS, Bangalore . HITECH has grown fastest as Reliable & Quality Service Provider having its main focus to offer high quality expertise to both Clients & Candidates.......... Website: .......www.hitechmanpower.com Email: .......cv@hitechmanpower.com . Download PPT Photo 1   View Contact Details","Content Writer - Jobs, Bangalore / Bengaluru"
217,670425d5-b10f-4b90-b262-9aed049b6e2e,"Job Description   Send me Jobs like this *CANDIDATES PLEASE NOTE : CALLS HAVE TO BE MADE TO OUR DESIGNATED RECRUITMENT CONSULTANTS MENTIONED BELOW TO BOOK AN INTERVIEW SLOT IN OUR OFFICE. ANY REFERENCES WOULD BE HIGHLY APPRECIATED. DIRECT WALK-INS TO COMPANY LOCATION NOT ALLOWED / ONLINE SUBMISSION OF APPLICATION NOT ALLOWED. Merin = +91 9986200049* Mithun = +91 9916421199* Richa = +91 9916372288* Anjali = +91 9916455088* Pushpa = +91 9916196088* Sanam = +91 9986209609* Mehek = +91 9986177339* Meghana = +91 9620147666* Openings available: Process Name : HR Specialist / Seller Support Associate (Client servicing) / Transaction Risk Management Services (TRMS) / Risk Analyst Work Location : Bangalore Salary Package : 2.75 lakh - 4.5 lakh Cab Service : Both ways provided Rounds of Interviews : HR round / Aptitude Test / Versant Test / Manager round Graduate Qualifications : Any Graduates Post-Graduate Qualifications : MBA/M.Sc/MA Experience Needed : Candidates who are Fresher's / Recent graduates can apply. Experience in International BPO / Client Servicing / Customer Service / Technical Support / Marketing / Sales / KPO / ITES or any other relevant domain can apply. Process Name : Financial Analyst / Business Analyst / Tax Analyst / Audit & Assurance Work Location : Bangalore Salary Package : 3 lakh - 3.5 lakh (Freshers) / 3.5 Lakh - 7 Lakh (Experienced). Rounds of Interviews : Group Discussion / Aptitude Test / HR Round / Manager Round Graduate Qualifications : Commerce Graduates Post-Graduate Qualifications : Commerce Post-Graduates Experience Needed : Candidates who are Fresher's / Recent graduates can apply. Experience in International BPO / Client Servicing / Customer Service / Technical Support / Marketing / Sales / P2P / R2R / O2C / Taxation / Auditing or any other relevant domain can apply. Process Name : Technical Support / IT Helpdesk Work Location : Bangalore Salary Package : 3 lakh (Freshers) / 3 Lakh - 6 Lakh (Experienced) Cab Services : Provided both the ways. Rounds of Interviews : HR Round / Voice & Accent Round / Manager Round (Technical round) Graduate Qualifications : Any Graduates Post-Graduate Qualifications : Any Post Graduates Experienced Candidates : Candidates who are Fresher's / Recent graduates or Relevant Experience can apply. Experience in International BPO / Technical Support / IT Helpdesk / ITES or any other relevant domain can also apply. Process Name : Customer Service / Customer Support / Customer Care / KYC Analyst / Mortgage Process Work Location : Bangalore Salary Package : 3 lakh (Freshers) - 12 lakh (Experienced) Cab Service : Both ways provided Rounds of Interviews : HR round / Voice & Accent / Manager Round Graduate Qualifications : Any Graduates Post-Graduate Qualifications : Any Post-Graduates Experience Needed : Candidates who are Fresher's / Recent Graduates / Candidates with backlogs or relevant Experience can also apply. Experience in International BPO / Client Servicing / Customer Service / Technical Support / Marketing / Sales / KPO / ITES or any other relevant domain can apply. Process Name : International Non-Voice / Semi-Voice / Voice Profiles Work Location : Bangalore Salary Package : 2 lakh - 12 lakh Cab Service : Both ways provided Rounds of Interviews : HR round / Versant / Manager Round Graduate Qualifications : Any Graduates Post-Graduate Qualifications : Any Post-Graduates Experience Needed : Candidates who are Fresher's / Recent Graduates can apply. Experience in International BPO / Client Servicing / Customer Service / Technical Support / Marketing / Sales / KPO / ITES or any other relevant domain can apply. *CANDIDATES PLEASE NOTE : CALLS HAVE TO BE MADE TO OUR DESIGNATED RECRUITMENT CONSULTANTS MENTIONED ABOVE TO BOOK AN INTERVIEW SLOT IN OUR OFFICE. ANY REFERENCES WOULD BE HIGHLY APPRECIATED. DIRECT WALK-INS TO COMPANY LOCATION NOT ALLOWED / ONLINE APPLICATION NOT ALLOWED. Desired Candidate Profile * Candidates who are Freshers/Recent graduates/Candidates with backlogs or relevant experience can apply *Possess good analytical skills - detail oriented *Possess good communication skills, both oral and written *Be familiar with Microsoft applications and working knowledge of MS excel *Have a good attitude - should be committed to the work Salary:INR 1,75,000 - 4,00,000 P.A. Salary hikes / incentives given based on performance. Night shift allowances / Over-time allowances / Medical benefits / Food coupons also provided. Industry: BPO / Call Centre / ITES Functional Area: ITES , BPO , KPO , LPO , Customer Service , Operations Role Category:Voice Role:Associate/Senior Associate -(NonTechnical) Keyskills Client Servicing Client Management Client Support Risk Analyst Risk Analysis Risk Management Fresher E - Commerce Amazon TRMS Client Relationship Vendor management Vendor Support Vendor Servicing BPO Seller Support Client Service Desired Candidate Profile *Candidates who are Freshers/Recent Graduates/Candidates with Backlogs or relevant experience can apply* Possess good analytical skills - detail oriented* Possess good communication skills, both oral and written* Be familiar with Microsoft applications and working knowledge of MS Office* Have a good attitude - should be committed to the work. Company Profile: Rivera Manpower Top MNC Companies in E-commerce / ITES / KPO / RPO / BPO & BIg 4 Accounting Firm RIVERA MANPOWER Incorporated in 2011 has been the Recruitment and Staffing industry""s leader and innovator. The company has evolved as a premier provider of manpower for some of the top fortune 500 companies. Ranked in the Top 10 consultancies in Bangalore. Download PPT Photo 1   View Contact Details",Hiring for Risk Analyst / Client Servicing in Amazon. Call 9986200049.
218,6711664c-bb8b-4f83-8d42-abd734cdab17,"Job Description   Send me Jobs like this Duties and Responsibilities: Exp :01 - 04Yrs (IT, Non IT) Excellent Communication skills Should possess persuasive skills Should effectively schedule and facilitate interviews Source on job portals (eg: Naukri.com) and social networking sites (LinkedIn, Facebook, etc). Strategically utilize job boards, networks, forums, blogs and research methods to source passive candidates Handle multiple requisitions Maintain high quality/maximum traction for hiring Innovate in sourcing strategies Create job descriptions Understand and extract information from job descriptions Employ the most appropriate recruitment channel to source candidates Schedule interviews Follow-up with the candidates Develop a pool of qualified candidates in advance of need Salary: Not Disclosed by Recruiter Industry: Recruitment / Staffing Functional Area: HR , Recruitment , Administration , IR Role Category:HR/ Recruitment / IR Role:Recruitment Executive Keyskills IT Recruiter IT Recruitment NON IT Recruiter Non IT Recruitment Consultant BFSI Recruiter Telecom Recruiter Manufacturing Recruiter Engineering Recruiter Desired Candidate Profile   Education- UG: Any Graduate - Any Specialization Company Profile: Confidential Confidential Download PPT Photo 1   View Contact Details",Hiring for IT Recruiters & Non IT Recruiters
219,675f1339-8e5e-40aa-afc3-37c5ced303bb,"Job Description   Send me Jobs like this Job Summary : The Technical Lead will perform Java based software design, development and deployment tasks. Work Timings :  11:00am to 8:00pm (3 days in a week)  2:00pm 11:00pm (2 days in a week depending on project needs) Experience : Minimum 6 years Key Areas of Responsibility and Accountability The Technical Lead candidate shall work as an individual contributor (approximately 70% of the time) by doing Analysis, Design Development and Unit Tests. 30% of the time shall be spent in mentoring juniors, design and code reviews and participation in discussions on architectural design and maintenance of systems. The Technical Lead role requires the ability to mentor/ help a small team of software engineers through the development lifecycle, driving successful and timely completion of technical tasks. The successful candidate will have the ability to adjust quickly to shifting priorities and multiple deadlines. Should have the ability to understand, explain and communicate technical concepts. The incumbent must have significant hands-on technical experience in all phases of the software development life cycle of enterprise-wide applications. This includes having the ability to interpret design application architectures, to incorporate best of breed technologies capable of meeting business requirements, to contribute to system performance and to resolve technical issues. Skill and experience requirements   Ability to program in all tiers of a typical J2EE application (Front-end, Business layer and O/R mapping/DAO layer) Write new code and enhance existing code Design code using core design patterns Maintain disciplined software engineering practices in day to day development work Perform functional design review, code reviews & unit tests Perform process reviews to ensure that software engineering processes meet changing business conditions and remain consistent with industry best practices Minimum seven years of industry experience in object-oriented software design and development. Experience with Web Logic or Oracle 10gAS and an excellent understanding of database technologies and persistence techniques. Thorough understanding of technical concepts as they apply to N-tier distributed computing and to end-to-end performance, availability, reliability, security, integration and configurability of software applications. Excellent conceptual understanding and extensive hands-on experience with Java, XML, EJB, JSP, Servlets, JMS/MQ, JDBC, Struts, spring, Hibernate, Ajax and other J2EE technologies. Proficiency with both NT and UNIX environments, including software deployment and execution. Experience in development using TIBCO BusinessWorks integration tool will be advantage. Associated requirements   Establish an environment of learning and growth keeping organizational values and operating policies in mind. Facilitate and support the delivery of excellent quality product releases Review team members implementation to ensure they follow the design and coding guidelines. Work with developers to resolve their technical issues & mentor them. Work with QA to improve test plans. Report work status on technical tasks to program manager. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Team Lead/Technical Lead Keyskills JSP Servlets Java Struts Hibernate J2Ee Spring JDBC JMS EJB Desired Candidate Profile Please refer to the Job description above Education- UG: Any Graduate - Any Specialization Company Profile: IFB Support Services Pvt. Ltd. 1FB Support Services Private Limited (1FBSSPL) is a small format, and multi-discipline BPO/ KPO organization. The Company is engaged in the business of providing information technology management services, risk management services and contact centre based customer support and collection services to its parent 1st Financial Bank USA (1FBUSA). 1FBUSA is an FDIC-insured, state-chartered bank headquartered in Dakota Dunes, South Dakota, founded in 1910. It has multiple subsidiary operations in various locations across the United States. The bank is a leading provider of financial services to college students and graduates from coast to coast, and is committed to providing quality community banking services in South Dakota. 1FBSSPL offers you the opportunity to learn the credit card business, work with the latest technology, build new applications and systems, interact with US colleagues and have a direct impact on business outcomes in a collegial, family atmosphere and state-of-the-art work environment. Download PPT Photo 1   View Contact Details",Senior Software Engineer / Technical Lead - Java
220,6780222f-a5fc-4d8e-9b31-d90b6da487d9,"Job Description   Send me Jobs like this Job Description Do you want to be the brain behind creating and implementing stories of great games? PlaySimple Games is looking for Narrative designers who have a passion for both gaming and storytelling. You shouldnt be afraid to propose ridiculous ideas that challenge boundaries and promote out of the box thinking - in fact, we encourage it! If you take play seriously; have a strong sense of how narrative devices are best used in the gaming medium to engage users, in a way that only games can, youll love this job. The Role: Act as a champion for story, script and speech for the product Ensuring that the key elements of player experience associated with story, storytelling devices, scripts and speech are dynamic, exciting and compelling Edit, compile and develop outlines, narrative synopsis, script content and be responsible for revision and approval submission Articulate industry trends, innovative solutions and cutting edge styles that meet the goals of the projects Partner with art directors, designers and other team members to develop fresh concepts and storytelling ideas Work with external vendors to provide creative feedback on outsourced and licensed projects and communicate brand updates to these vendors as needed Write dialogue and in-game text, as well as manage audio files and assist in recording sessions Salary: Not Disclosed by Recruiter Industry: Internet / Ecommerce Functional Area: Design , Creative , User Experience Role Category:Creative Role:Graphic Designer Keyskills Narrative Designer Designer design Desired Candidate Profile What were looking for: At least 2-4 years of experience as a narrative designer Strong written skills in both narrative formats and presentation materials Fine arts degrees in creative writing Experience writing detailed lore within the confines of a larger narrative Excellent communication skills, both verbal and written Exceptional creativity, innovation and attention to detail Education- UG: B.A - Fine Arts Doctorate:Doctorate Not Required Company Profile: PlaySimple - Startup We're building a world-class mobile entertainment company out of India. * Our first two games have been runaway hits worldwide, with over 7M+ players. Download PPT Photo 1   View Contact Details",Narrative Designer
221,67cb8e2d-aec6-4cbe-8b97-49ccc1e095c3,"Job Description   Send me Jobs like this Job Description The Global Delivery Director is responsible for managing all aspects of project delivery across the global delivery centres of iMEDGlobal and serves as an escalation point for local Resource Managers or Service delivery managers. This role is the primary point of accountability for service delivery performance including SLA attainment, continuous improvement and contract management. You will own P&L responsibility, billing, and all service delivery/customer satisfaction for our global program. As a member of the Account Leadership Team, this role is a key contributor to account level business strategy and is an evangelist for Atos services across the globe. SLA Compliance Assist the Transition team in establishing SLAs within the framework of the contract. SLA compliance and excellence in execution of services. Execute and deliver against the Statement of Work. New Scope Opportunity Management / Growth in Existing Engagements Identify new areas of potential revenue to grow the global program. Actively contribute to the development and execution of the Strategic Account Plan. Actively participate in the qualification and prioritization of opportunities. Manage the creation, review and presentation of proposals. Business Management P&L management to optimize margin and costs. Lead Quarterly Business Reviews with client and internal senior management. Ensure a true global model in place through collaboration with regions around the globe to adapt best practices and consistent approach throughout customers business. Management of continuous improvement plans to optimize margin and minimize variable expenses. Identify customer pain points and work to mitigate in a quick, concise manner. Partner with internal finance teams. Ensure compliance with appropriate contract Change Management practices. General Operations Management Maintain daily operation for customer and internal management. Point of contact for all Operations Managers globally. Responsible for team adherence to all Atos and applicable client practices. Responsible for financial tracking of all aspects of the engagement to ensure profitability. Responsible for change management for the contract and the Statement(s) of Work. Ensuring that the client is a positive reference. Salary:INR 35,00,000 - 40,00,000 P.A Industry: Pharma / Biotech / Clinical Research Functional Area: Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology Role Category:R&D Role:Pharmacist/Chemist/Bio Chemist Keyskills Delivery Head Pharmacovigilance Director Senior Director Drug safety Delivery Lead Global Lead Desired Candidate Profile 15-20 years of people management experience in service delivery environment in life science/Healthcare or KPO industry. MD/MBBS or BDS or PhD in Lifesciences. Demonstrated leadership in customer facing senior management roles.Background in service delivery within a global matrix environment.Track record of successfully managing both projects and day-to-day operations.Strong experience managing, leading, and developing a global, customer-focused team.Strong problem solving, time management, project management and organizational skills.Able to establish critical customer relationships and all levels of client organization.Outstanding verbal and written communication skills, with experience presenting to senior executives.This position requires a positive attitude, open mind and a creative approach to problem solving.ITIL, PMP and/or Lean Six Sigma Certification a plus.Able to travel domestically and internationally up to 20%. Education- UG: MBBS - Medicine, BDS - Dentistry PG:Medical-MS/MD - Any Specialization Doctorate:Ph.D Company Profile: iMEDGlobal iMEDGlobal is an innovation driven company providing platforms, services and solutions to global life sciences clients addressing their critical business and scientific needs. Our platforms, services and solutions include Pharmacovigilance, Regulatory Affairs and Clinical Research. iMEDGlobal's corporate office is based out of Princeton, NJ and has offices in Philippines & India. Led by a strong management team, with decades of experience and thought leadership with leading pharmaceutical, biotech, medical devices, consumer healthcare and technology enterprises, iMEDGlobal is designed to deliver high quality and cost effective solutions and services for our clients in the Americas, Europe, Asia and Australia. Download PPT Photo 1   View Contact Details",Director / Senior Director - Delivery
222,680a4497-273e-4718-9956-17ae656ebb99,"Job Description   Send me Jobs like this JD: Develop solution architecture roadmap, working with stakeholders from IT & Business. Drive technology innovation, aligned to customers technology vision and roadmap 2. Ensure alignment of various project activities with architecture 3. Review high level and detailed design, establish design standards, ensure compliance with design standards 4. Establish coding standards, ensure compliance of all project deliverables to the standards 5. Experienced in developing data quality controls Technology expertise required Data architecture, BI solution architecture Database development using Microsoft SQL Server Reporting & analytics using various Microsoft tools including MS Excel, Power BI, SSRS, etc. Salary: Not Disclosed by Recruiter Industry: Recruitment / Staffing Functional Area: IT Software - DBA , Datawarehousing Role Category:Programming & Design Role:Database Architect/Designer Keyskills Solution BI Architect BI Architect coding Data architecture BI solution architecture Database development Microsoft SQL Server Desired Candidate Profile Exp :10+yearsLocation : Bangalore and HyderabadInterview:Monday to Friday Education- UG: Any Graduate - Any Specialization Doctorate:Doctorate Not Required Company Profile: Bob Technologies Bob Technologies Download PPT Photo 1   View Contact Details",Solution BI Architect- Joinee
